pet,color,sex,age,size,want_pet,want_sex,want_age,want_size,want_color,recommend
cat,White and orange,male,2 years,medium,dog,male,5 years,small,Brown and gray,no
cat,White and orange,male,2 years,medium,dog,male,5 years,small,Brown and white,no
cat,White and orange,male,2 years,medium,dog,male,5 years,small,Tri-color,no
cat,White and orange,male,2 years,medium,dog,male,5 years,small,White,no
cat,White and orange,male,2 years,medium,dog,male,5 years,small,White and orange,no
cat,Black,male,3 months,small,cat,female,1 months,large,Black,no
cat,Black,male,3 months,small,cat,female,1 months,large,Black and white,no
cat,Black,male,3 months,small,cat,female,1 months,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,1 months,large,White,no
cat,Black,male,3 months,small,cat,female,1 months,large,White and gray,no
cat,Black,male,3 months,small,cat,female,1 months,large,White and orange,no
cat,Black,male,3 months,small,cat,female,1 months,medium,Black,no
cat,Black,male,3 months,small,cat,female,1 months,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,1 months,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,1 months,medium,White,no
cat,Black,male,3 months,small,cat,female,1 months,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,1 months,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,1 months,small,Black,no
cat,Black,male,3 months,small,cat,female,1 months,small,Black and white,no
cat,Black,male,3 months,small,cat,female,1 months,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,1 months,small,White,no
cat,Black,male,3 months,small,cat,female,1 months,small,White and gray,no
cat,Black,male,3 months,small,cat,female,1 months,small,White and orange,no
cat,Black,male,3 months,small,cat,female,1 years,large,Black,no
cat,Black,male,3 months,small,cat,female,1 years,large,Black and white,no
cat,Black,male,3 months,small,cat,female,1 years,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,1 years,large,White,no
cat,Black,male,3 months,small,cat,female,1 years,large,White and gray,no
cat,Black,male,3 months,small,cat,female,1 years,large,White and orange,no
cat,Black,male,3 months,small,cat,female,1 years,medium,Black,no
cat,Black,male,3 months,small,cat,female,1 years,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,1 years,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,1 years,medium,White,no
cat,Black,male,3 months,small,cat,female,1 years,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,1 years,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,1 years,small,Black,no
cat,Black,male,3 months,small,cat,female,1 years,small,Black and white,no
cat,Black,male,3 months,small,cat,female,1 years,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,1 years,small,White,no
cat,Black,male,3 months,small,cat,female,1 years,small,White and gray,no
cat,Black,male,3 months,small,cat,female,1 years,small,White and orange,no
cat,Black,male,3 months,small,cat,female,2 months,large,Black,no
cat,Black,male,3 months,small,cat,female,2 months,large,Black and white,no
cat,Black,male,3 months,small,cat,female,2 months,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,2 months,large,White,no
cat,Black,male,3 months,small,cat,female,2 months,large,White and gray,no
cat,Black,male,3 months,small,cat,female,2 months,large,White and orange,no
cat,Black,male,3 months,small,cat,female,2 months,medium,Black,no
cat,Black,male,3 months,small,cat,female,2 months,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,2 months,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,2 months,medium,White,no
cat,Black,male,3 months,small,cat,female,2 months,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,2 months,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,2 months,small,Black,no
cat,Black,male,3 months,small,cat,female,2 months,small,Black and white,no
cat,Black,male,3 months,small,cat,female,2 months,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,2 months,small,White,no
cat,Black,male,3 months,small,cat,female,2 months,small,White and gray,no
cat,Black,male,3 months,small,cat,female,2 months,small,White and orange,no
cat,Black,male,3 months,small,cat,female,2 years,large,Black,no
cat,Black,male,3 months,small,cat,female,2 years,large,Black and white,no
cat,Black,male,3 months,small,cat,female,2 years,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,2 years,large,White,no
cat,Black,male,3 months,small,cat,female,2 years,large,White and gray,no
cat,Black,male,3 months,small,cat,female,2 years,large,White and orange,no
cat,Black,male,3 months,small,cat,female,2 years,medium,Black,no
cat,Black,male,3 months,small,cat,female,2 years,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,2 years,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,2 years,medium,White,no
cat,Black,male,3 months,small,cat,female,2 years,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,2 years,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,2 years,small,Black,no
cat,Black,male,3 months,small,cat,female,2 years,small,Black and white,no
cat,Black,male,3 months,small,cat,female,2 years,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,2 years,small,White,no
cat,Black,male,3 months,small,cat,female,2 years,small,White and gray,no
cat,Black,male,3 months,small,cat,female,2 years,small,White and orange,no
cat,Black,male,3 months,small,cat,female,3 months,large,Black,no
cat,Black,male,3 months,small,cat,female,3 months,large,Black and white,no
cat,Black,male,3 months,small,cat,female,3 months,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,3 months,large,White,no
cat,Black,male,3 months,small,cat,female,3 months,large,White and gray,no
cat,Black,male,3 months,small,cat,female,3 months,large,White and orange,no
cat,Black,male,3 months,small,cat,female,3 months,medium,Black,no
cat,Black,male,3 months,small,cat,female,3 months,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,3 months,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,3 months,medium,White,no
cat,Black,male,3 months,small,cat,female,3 months,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,3 months,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,3 months,small,Black,no
cat,Black,male,3 months,small,cat,female,3 months,small,Black and white,no
cat,Black,male,3 months,small,cat,female,3 months,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,3 months,small,White,no
cat,Black,male,3 months,small,cat,female,3 months,small,White and gray,no
cat,Black,male,3 months,small,cat,female,3 months,small,White and orange,no
cat,Black,male,3 months,small,cat,female,3 years,large,Black,no
cat,Black,male,3 months,small,cat,female,3 years,large,Black and white,no
cat,Black,male,3 months,small,cat,female,3 years,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,3 years,large,White,no
cat,Black,male,3 months,small,cat,female,3 years,large,White and gray,no
cat,Black,male,3 months,small,cat,female,3 years,large,White and orange,no
cat,Black,male,3 months,small,cat,female,3 years,medium,Black,no
cat,Black,male,3 months,small,cat,female,3 years,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,3 years,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,3 years,medium,White,no
cat,Black,male,3 months,small,cat,female,3 years,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,3 years,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,3 years,small,Black,no
cat,Black,male,3 months,small,cat,female,3 years,small,Black and white,no
cat,Black,male,3 months,small,cat,female,3 years,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,3 years,small,White,no
cat,Black,male,3 months,small,cat,female,3 years,small,White and gray,no
cat,Black,male,3 months,small,cat,female,3 years,small,White and orange,no
cat,Black,male,3 months,small,cat,female,4 years,large,Black,no
cat,Black,male,3 months,small,cat,female,4 years,large,Black and white,no
cat,Black,male,3 months,small,cat,female,4 years,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,4 years,large,White,no
cat,Black,male,3 months,small,cat,female,4 years,large,White and gray,no
cat,Black,male,3 months,small,cat,female,4 years,large,White and orange,no
cat,Black,male,3 months,small,cat,female,4 years,medium,Black,no
cat,Black,male,3 months,small,cat,female,4 years,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,4 years,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,4 years,medium,White,no
cat,Black,male,3 months,small,cat,female,4 years,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,4 years,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,4 years,small,Black,no
cat,Black,male,3 months,small,cat,female,4 years,small,Black and white,no
cat,Black,male,3 months,small,cat,female,4 years,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,4 years,small,White,no
cat,Black,male,3 months,small,cat,female,4 years,small,White and gray,no
cat,Black,male,3 months,small,cat,female,4 years,small,White and orange,no
cat,Black,male,3 months,small,cat,female,5 months,large,Black,no
cat,Black,male,3 months,small,cat,female,5 months,large,Black and white,no
cat,Black,male,3 months,small,cat,female,5 months,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,5 months,large,White,no
cat,Black,male,3 months,small,cat,female,5 months,large,White and gray,no
cat,Black,male,3 months,small,cat,female,5 months,large,White and orange,no
cat,Black,male,3 months,small,cat,female,5 months,medium,Black,no
cat,Black,male,3 months,small,cat,female,5 months,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,5 months,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,5 months,medium,White,no
cat,Black,male,3 months,small,cat,female,5 months,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,5 months,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,5 months,small,Black,no
cat,Black,male,3 months,small,cat,female,5 months,small,Black and white,no
cat,Black,male,3 months,small,cat,female,5 months,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,5 months,small,White,no
cat,Black,male,3 months,small,cat,female,5 months,small,White and gray,no
cat,Black,male,3 months,small,cat,female,5 months,small,White and orange,no
cat,Black,male,3 months,small,cat,female,5 years,large,Black,no
cat,Black,male,3 months,small,cat,female,5 years,large,Black and white,no
cat,Black,male,3 months,small,cat,female,5 years,large,Tri-color,no
cat,Black,male,3 months,small,cat,female,5 years,large,White,no
cat,Black,male,3 months,small,cat,female,5 years,large,White and gray,no
cat,Black,male,3 months,small,cat,female,5 years,large,White and orange,no
cat,Black,male,3 months,small,cat,female,5 years,medium,Black,no
cat,Black,male,3 months,small,cat,female,5 years,medium,Black and white,no
cat,Black,male,3 months,small,cat,female,5 years,medium,Tri-color,no
cat,Black,male,3 months,small,cat,female,5 years,medium,White,no
cat,Black,male,3 months,small,cat,female,5 years,medium,White and gray,no
cat,Black,male,3 months,small,cat,female,5 years,medium,White and orange,no
cat,Black,male,3 months,small,cat,female,5 years,small,Black,no
cat,Black,male,3 months,small,cat,female,5 years,small,Black and white,no
cat,Black,male,3 months,small,cat,female,5 years,small,Tri-color,no
cat,Black,male,3 months,small,cat,female,5 years,small,White,no
cat,Black,male,3 months,small,cat,female,5 years,small,White and gray,no
cat,Black,male,3 months,small,cat,female,5 years,small,White and orange,no
cat,Black,male,3 months,small,cat,male,1 months,large,Black,maybe
cat,Black,male,3 months,small,cat,male,1 months,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,1 months,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,1 months,large,White,maybe
cat,Black,male,3 months,small,cat,male,1 months,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,1 months,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,1 months,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,1 months,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,1 months,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,1 months,medium,White,maybe
cat,Black,male,3 months,small,cat,male,1 months,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,1 months,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,1 months,small,Black,yes
cat,Black,male,3 months,small,cat,male,1 months,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,1 months,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,1 months,small,White,maybe
cat,Black,male,3 months,small,cat,male,1 months,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,1 months,small,White and orange,maybe
cat,Black,male,3 months,small,cat,male,1 years,large,Black,maybe
cat,Black,male,3 months,small,cat,male,1 years,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,1 years,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,1 years,large,White,maybe
cat,Black,male,3 months,small,cat,male,1 years,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,1 years,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,1 years,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,1 years,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,1 years,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,1 years,medium,White,maybe
cat,Black,male,3 months,small,cat,male,1 years,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,1 years,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,1 years,small,Black,yes
cat,Black,male,3 months,small,cat,male,1 years,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,1 years,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,1 years,small,White,maybe
cat,Black,male,3 months,small,cat,male,1 years,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,1 years,small,White and orange,maybe
cat,Black,male,3 months,small,cat,male,2 months,large,Black,maybe
cat,Black,male,3 months,small,cat,male,2 months,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,2 months,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,2 months,large,White,maybe
cat,Black,male,3 months,small,cat,male,2 months,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,2 months,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,2 months,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,2 months,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,2 months,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,2 months,medium,White,maybe
cat,Black,male,3 months,small,cat,male,2 months,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,2 months,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,2 months,small,Black,yes
cat,Black,male,3 months,small,cat,male,2 months,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,2 months,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,2 months,small,White,maybe
cat,Black,male,3 months,small,cat,male,2 months,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,2 months,small,White and orange,maybe
cat,Black,male,3 months,small,cat,male,2 years,large,Black,maybe
cat,Black,male,3 months,small,cat,male,2 years,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,2 years,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,2 years,large,White,maybe
cat,Black,male,3 months,small,cat,male,2 years,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,2 years,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,2 years,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,2 years,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,2 years,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,2 years,medium,White,maybe
cat,Black,male,3 months,small,cat,male,2 years,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,2 years,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,2 years,small,Black,yes
cat,Black,male,3 months,small,cat,male,2 years,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,2 years,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,2 years,small,White,maybe
cat,Black,male,3 months,small,cat,male,2 years,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,2 years,small,White and orange,maybe
cat,Black,male,3 months,small,cat,male,3 months,large,Black,yes
cat,Black,male,3 months,small,cat,male,3 months,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,3 months,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,3 months,large,White,maybe
cat,Black,male,3 months,small,cat,male,3 months,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,3 months,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,3 months,medium,Black,yes
cat,Black,male,3 months,small,cat,male,3 months,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,3 months,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,3 months,medium,White,maybe
cat,Black,male,3 months,small,cat,male,3 months,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,3 months,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,3 months,small,Black,yes
cat,Black,male,3 months,small,cat,male,3 months,small,Black and white,yes
cat,Black,male,3 months,small,cat,male,3 months,small,Tri-color,yes
cat,Black,male,3 months,small,cat,male,3 months,small,White,yes
cat,Black,male,3 months,small,cat,male,3 months,small,White and gray,yes
cat,Black,male,3 months,small,cat,male,3 months,small,White and orange,yes
cat,Black,male,3 months,small,cat,male,3 years,large,Black,maybe
cat,Black,male,3 months,small,cat,male,3 years,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,3 years,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,3 years,large,White,maybe
cat,Black,male,3 months,small,cat,male,3 years,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,3 years,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,3 years,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,3 years,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,3 years,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,3 years,medium,White,maybe
cat,Black,male,3 months,small,cat,male,3 years,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,3 years,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,3 years,small,Black,yes
cat,Black,male,3 months,small,cat,male,3 years,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,3 years,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,3 years,small,White,maybe
cat,Black,male,3 months,small,cat,male,3 years,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,3 years,small,White and orange,maybe
cat,Black,male,3 months,small,cat,male,4 years,large,Black,maybe
cat,Black,male,3 months,small,cat,male,4 years,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,4 years,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,4 years,large,White,maybe
cat,Black,male,3 months,small,cat,male,4 years,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,4 years,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,4 years,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,4 years,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,4 years,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,4 years,medium,White,maybe
cat,Black,male,3 months,small,cat,male,4 years,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,4 years,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,4 years,small,Black,yes
cat,Black,male,3 months,small,cat,male,4 years,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,4 years,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,4 years,small,White,maybe
cat,Black,male,3 months,small,cat,male,4 years,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,4 years,small,White and orange,maybe
cat,Black,male,3 months,small,cat,male,5 months,large,Black,maybe
cat,Black,male,3 months,small,cat,male,5 months,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,5 months,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,5 months,large,White,maybe
cat,Black,male,3 months,small,cat,male,5 months,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,5 months,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,5 months,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,5 months,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,5 months,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,5 months,medium,White,maybe
cat,Black,male,3 months,small,cat,male,5 months,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,5 months,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,5 months,small,Black,yes
cat,Black,male,3 months,small,cat,male,5 months,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,5 months,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,5 months,small,White,maybe
cat,Black,male,3 months,small,cat,male,5 months,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,5 months,small,White and orange,maybe
cat,Black,male,3 months,small,cat,male,5 years,large,Black,maybe
cat,Black,male,3 months,small,cat,male,5 years,large,Black and white,maybe
cat,Black,male,3 months,small,cat,male,5 years,large,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,5 years,large,White,maybe
cat,Black,male,3 months,small,cat,male,5 years,large,White and gray,maybe
cat,Black,male,3 months,small,cat,male,5 years,large,White and orange,maybe
cat,Black,male,3 months,small,cat,male,5 years,medium,Black,maybe
cat,Black,male,3 months,small,cat,male,5 years,medium,Black and white,maybe
cat,Black,male,3 months,small,cat,male,5 years,medium,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,5 years,medium,White,maybe
cat,Black,male,3 months,small,cat,male,5 years,medium,White and gray,maybe
cat,Black,male,3 months,small,cat,male,5 years,medium,White and orange,maybe
cat,Black,male,3 months,small,cat,male,5 years,small,Black,yes
cat,Black,male,3 months,small,cat,male,5 years,small,Black and white,maybe
cat,Black,male,3 months,small,cat,male,5 years,small,Tri-color,maybe
cat,Black,male,3 months,small,cat,male,5 years,small,White,maybe
cat,Black,male,3 months,small,cat,male,5 years,small,White and gray,maybe
cat,Black,male,3 months,small,cat,male,5 years,small,White and orange,maybe
cat,Black,male,3 months,small,dog,female,1 months,large,Black,no
cat,Black,male,3 months,small,dog,female,1 months,large,Brown,no
cat,Black,male,3 months,small,dog,female,1 months,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,1 months,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,1 months,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,1 months,large,White,no
cat,Black,male,3 months,small,dog,female,1 months,large,White and orange,no
cat,Black,male,3 months,small,dog,female,1 months,medium,Black,no
cat,Black,male,3 months,small,dog,female,1 months,medium,Brown,no
cat,Black,male,3 months,small,dog,female,1 months,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,1 months,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,1 months,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,1 months,medium,White,no
cat,Black,male,3 months,small,dog,female,1 months,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,1 months,small,Black,no
cat,Black,male,3 months,small,dog,female,1 months,small,Brown,no
cat,Black,male,3 months,small,dog,female,1 months,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,1 months,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,1 months,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,1 months,small,White,no
cat,Black,male,3 months,small,dog,female,1 months,small,White and orange,no
cat,Black,male,3 months,small,dog,female,1 years,large,Black,no
cat,Black,male,3 months,small,dog,female,1 years,large,Brown,no
cat,Black,male,3 months,small,dog,female,1 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,1 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,1 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,1 years,large,White,no
cat,Black,male,3 months,small,dog,female,1 years,large,White and orange,no
cat,Black,male,3 months,small,dog,female,1 years,medium,Black,no
cat,Black,male,3 months,small,dog,female,1 years,medium,Brown,no
cat,Black,male,3 months,small,dog,female,1 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,1 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,1 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,1 years,medium,White,no
cat,Black,male,3 months,small,dog,female,1 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,1 years,small,Black,no
cat,Black,male,3 months,small,dog,female,1 years,small,Brown,no
cat,Black,male,3 months,small,dog,female,1 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,1 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,1 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,1 years,small,White,no
cat,Black,male,3 months,small,dog,female,1 years,small,White and orange,no
cat,Black,male,3 months,small,dog,female,2 months,large,Black,no
cat,Black,male,3 months,small,dog,female,2 months,large,Brown,no
cat,Black,male,3 months,small,dog,female,2 months,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,2 months,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,2 months,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,2 months,large,White,no
cat,Black,male,3 months,small,dog,female,2 months,large,White and orange,no
cat,Black,male,3 months,small,dog,female,2 months,medium,Black,no
cat,Black,male,3 months,small,dog,female,2 months,medium,Brown,no
cat,Black,male,3 months,small,dog,female,2 months,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,2 months,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,2 months,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,2 months,medium,White,no
cat,Black,male,3 months,small,dog,female,2 months,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,2 months,small,Black,no
cat,Black,male,3 months,small,dog,female,2 months,small,Brown,no
cat,Black,male,3 months,small,dog,female,2 months,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,2 months,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,2 months,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,2 months,small,White,no
cat,Black,male,3 months,small,dog,female,2 months,small,White and orange,no
cat,Black,male,3 months,small,dog,female,2 years,large,Black,no
cat,Black,male,3 months,small,dog,female,2 years,large,Brown,no
cat,Black,male,3 months,small,dog,female,2 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,2 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,2 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,2 years,large,White,no
cat,Black,male,3 months,small,dog,female,2 years,large,White and orange,no
cat,Black,male,3 months,small,dog,female,2 years,medium,Black,no
cat,Black,male,3 months,small,dog,female,2 years,medium,Brown,no
cat,Black,male,3 months,small,dog,female,2 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,2 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,2 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,2 years,medium,White,no
cat,Black,male,3 months,small,dog,female,2 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,2 years,small,Black,no
cat,Black,male,3 months,small,dog,female,2 years,small,Brown,no
cat,Black,male,3 months,small,dog,female,2 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,2 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,2 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,2 years,small,White,no
cat,Black,male,3 months,small,dog,female,2 years,small,White and orange,no
cat,Black,male,3 months,small,dog,female,3 months,large,Black,no
cat,Black,male,3 months,small,dog,female,3 months,large,Brown,no
cat,Black,male,3 months,small,dog,female,3 months,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,3 months,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,3 months,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,3 months,large,White,no
cat,Black,male,3 months,small,dog,female,3 months,large,White and orange,no
cat,Black,male,3 months,small,dog,female,3 months,medium,Black,no
cat,Black,male,3 months,small,dog,female,3 months,medium,Brown,no
cat,Black,male,3 months,small,dog,female,3 months,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,3 months,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,3 months,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,3 months,medium,White,no
cat,Black,male,3 months,small,dog,female,3 months,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,3 months,small,Black,no
cat,Black,male,3 months,small,dog,female,3 months,small,Brown,no
